!GoldSim Version: 15.0.0257
!Model File: C:\Users\Pablo Sanhueza\Desktop\01_projects\MLP\31-PAO_FA_2028\02_model\A3\C1.2.1_MBIO V17_CD2024_Est_RU+V5+PA65+EVU+AC_E0_Calib_Esc2.1.1_Recirculacion_2025_PAO_FA_2028_volini.gsm
!Simulation Time: 29/07/2025 11:16
!Export Time: 29/07/2025 11:24
!Result Name: Resultados_anual
!Result Path: \Resultados_y_Dashboard\Resultados_2025
!Result Description: (none)
!Reporting Period: Anual
!Time Points: 36
!Realizations: 5
!Weights:	1	1	1	1	1

!Result: PPlant_from_RajoPel_med_sim
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2045"	-0.6220492	-0.6220492	-0.6220492	-0.6220492	-0.6220492	
"2046"	0.1964862	0.1964862	0.1964862	0.1964862	0.1964862	
"2047"	0.8646966	0.8646966	0.8646966	0.8646966	0.8646966	
"2048"	-0.2794990	-0.2794990	-0.2794990	-0.2794990	-0.2794990	
"2049"	-0.02522054	-0.02522054	-0.02522054	-0.02522054	-0.02522054	
"2050"	-0.3438402	-0.3438402	-0.3438402	-0.3438402	-0.3438402	
"2051"	-0.1735862	-0.1735862	-0.1735862	-0.1735862	-0.1735862	
"2052"	-1.144386	-1.144386	-1.144386	-1.144386	-1.144386	

!Result: PPlant_Area_Storage_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	4.491812E-15	4.491812E-15	4.491812E-15	4.491812E-15	4.491812E-15	
"2018"	-0.7995148	-0.7995148	-0.7995148	-0.7995148	-0.7995148	
"2019"	-0.6274259	-0.6274259	-0.6274259	-0.6274259	-0.6274259	
"2020"	1.423042	1.423042	1.423042	1.423042	1.423042	
"2021"	1.753465E-14	1.753465E-14	1.753465E-14	1.753465E-14	1.753465E-14	
"2022"	-1.426941	-1.426941	-1.426941	-1.426941	-1.426941	
"2023"	1.426941	1.426941	1.426941	1.426941	1.426941	
"2024"	-1.423042	-1.423042	-1.423042	-1.423042	-1.423042	
"2025"	1.426941	1.426941	1.426941	1.426941	1.426941	
"2026"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2027"	-1.426941	-1.426941	-1.426941	-1.426941	-1.426941	
"2028"	1.423042	1.423042	1.423042	1.423042	1.423042	
"2029"	8.998045E-15	1.038236E-14	9.459483E-15	1.545818E-14	1.545818E-14	
"2030"	-3.806865E-15	-3.576146E-15	-3.691506E-15	-3.576146E-15	-3.460787E-15	
"2031"	-1.426941	-1.426941	-1.426941	-1.426941	-1.426941	
"2032"	4.601774E-16	4.601774E-16	0.000000	0.000000	0.000000	
"2033"	0.1579478	-1.384315E-14	-1.361243E-14	-1.343939E-14	-1.338171E-14	
"2034"	1.268993	1.426941	1.426941	1.426941	1.426941	
"2035"	-2.307191E-16	-2.307191E-16	-2.307191E-16	-2.307191E-16	-2.307191E-16	
"2036"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2037"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2038"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2039"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2040"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2041"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2042"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2043"	-2.307191E-16	0.000000	3.604986E-17	0.000000	1.441994E-17	
"2044"	0.000000	2.300887E-16	3.451331E-16	0.000000	1.150444E-16	
"2045"	-1.153595E-16	2.307191E-16	-1.153595E-16	-1.153595E-16	0.000000	
"2046"	-1.153595E-16	0.000000	0.000000	-1.153595E-16	1.730393E-16	
"2047"	-7.209972E-18	0.000000	0.000000	0.000000	0.000000	
"2048"	0.000000	0.000000	1.150444E-16	-1.438054E-17	1.150444E-16	
"2049"	0.000000	0.000000	0.000000	0.000000	-1.153595E-16	
"2050"	0.000000	-1.153595E-16	0.000000	2.883989E-17	3.604986E-18	
"2051"	1.225695E-16	0.000000	-1.153595E-16	0.000000	-2.307191E-16	
"2052"	-2.883989E-17	0.000000	2.307191E-16	0.000000	-2.883989E-17	

!Result: PV_Op_InTransit_Storage_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	7.026149	7.026149	7.026149	7.026149	7.026149	
"2018"	-0.4464355	-0.4464355	-0.4464355	-0.4464355	-0.4464355	
"2019"	-1.016838	-1.016838	-1.016838	-1.016838	-1.016838	
"2020"	-1.852847	-1.852847	-1.852847	-1.852847	-1.852847	
"2021"	-0.1322002	-0.1322002	-0.1322002	-0.1322002	-0.1322002	
"2022"	1.075830	1.075830	1.075830	1.075830	1.075830	
"2023"	2.038419	2.038419	2.038419	2.038419	2.038419	
"2024"	-0.04423143	-0.04423143	-0.04423143	-0.04423143	-0.04423143	
"2025"	-0.05664831	-0.05664831	-0.05664831	-0.05664831	-0.05664831	
"2026"	-0.1231035	-0.1231035	-0.1231035	-0.1231035	-0.1231035	
"2027"	-4.640984	-4.640984	-4.640984	-4.640984	-4.640984	
"2028"	4.421857	4.421857	4.172930	4.172930	4.172930	
"2029"	-0.1141479	-0.1141478	0.1354607	0.1354606	0.1354606	
"2030"	0.1249098	0.1249096	0.1249096	0.1249096	0.1249096	
"2031"	-1.765342	-1.843813	-1.856313	-1.826728	-1.772118	
"2032"	-0.07500423	-0.05990685	-0.1041220	-0.1441036	-0.2009832	
"2033"	1.708714	1.642376	1.615663	1.600098	1.590922	
"2034"	-0.1741138	-0.04444291	0.03910650	0.06517762	0.07677907	
"2035"	-0.02060886	-0.02060898	-0.02060904	-0.02060892	-0.02060889	
"2036"	0.01950745	0.01950746	0.01950753	0.01950729	0.01950726	
"2037"	0.007362666	0.007362656	0.007362649	0.007362885	0.007362891	
"2038"	0.0002538766	0.0002538280	0.0002538424	0.0002538828	0.0002538765	
"2039"	0.002299912	0.002299952	0.002299944	0.002299673	0.002299673	
"2040"	0.0005431180	0.0005431269	0.0005431648	0.0005433942	0.0005433563	
"2041"	-0.004376281	-0.004376305	-0.004376343	-0.004376128	-0.004376091	
"2042"	-0.002856179	-0.002856155	-0.002855959	-0.002856173	-0.002856370	
"2043"	-0.002642266	-0.002642496	-0.002642693	-0.002642663	-0.002642467	
"2044"	-0.001215635	-0.001215406	-0.001215406	-0.001215436	-0.001215436	
"2045"	0.001653814	0.001653736	0.001653736	0.001653814	0.001653814	
"2046"	-0.0004859754	-0.0004861002	-0.0004861002	-0.0004859754	-0.0004859754	
"2047"	0.002772690	0.002772892	0.002773203	0.002773000	0.002773000	
"2048"	-0.0002585336	-0.0002585336	-0.0002586761	-0.0002586761	-0.0002589542	
"2049"	-0.0004396588	-0.0004398849	-0.0004400526	-0.0004397912	-0.0004395123	
"2050"	0.005385434	0.005385660	0.005385849	0.005385588	0.005385588	
"2051"	0.001067959	0.001067959	0.001067770	0.001067770	0.001067773	
"2052"	0.4951665	0.4951666	0.4951666	0.4951667	0.4951667	

!Result: Operation_Total_Error_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	-158.7149	-158.7149	-158.7149	-158.7149	-158.7149	
"2018"	-123.3981	-123.3981	-123.3981	-123.3981	-123.3981	
"2019"	-63.17718	-63.17718	-63.17718	-63.17718	-63.17718	
"2020"	5.772233	5.772233	5.772233	5.772233	5.772233	
"2021"	49.33173	49.33173	49.33173	49.33173	49.33173	
"2022"	53.36338	53.36338	53.36338	53.36338	53.36338	
"2023"	-1.990672	-1.990672	-1.990672	-1.990672	-1.990672	
"2024"	-10.23395	-10.23395	-10.23395	-10.23395	-10.23395	
"2025"	-29.46232	-29.46232	-29.46232	-29.46232	-29.46232	
"2026"	-2.256368E-13	-2.256368E-13	-2.256368E-13	-2.256368E-13	-2.256368E-13	
"2027"	-4.602886E-13	-4.602886E-13	-4.602886E-13	-4.602886E-13	-4.602886E-13	
"2028"	3.281701E-14	2.705356E-14	1.613333E-14	8.246503E-15	8.246503E-15	
"2029"	9.256784E-14	8.770110E-14	7.918433E-14	6.519247E-14	6.519247E-14	
"2030"	1.630648E-14	9.006379E-15	7.181355E-15	1.083140E-14	5.964673E-15	
"2031"	3.563468E-14	5.023487E-14	4.232643E-14	4.719316E-14	3.198463E-14	
"2032"	-3.492997E-14	-4.403015E-14	-3.371661E-14	-2.764982E-14	-3.310993E-14	
"2033"	1.138761E-14	2.262490E-15	8.954245E-15	9.562586E-15	5.912538E-15	
"2034"	-7.933212E-14	-6.351525E-14	-5.195677E-14	-5.378179E-14	-4.709003E-14	
"2035"	6.653510E-13	6.653510E-13	6.653510E-13	6.653510E-13	6.653510E-13	
"2036"	6.708429E-13	6.708429E-13	6.708429E-13	6.708429E-13	6.708429E-13	
"2037"	6.654409E-13	6.654409E-13	6.654409E-13	6.654409E-13	6.654409E-13	
"2038"	6.666011E-13	6.666011E-13	6.666011E-13	6.666011E-13	6.666011E-13	
"2039"	6.678958E-13	6.678958E-13	6.678958E-13	6.678958E-13	6.678958E-13	
"2040"	6.654868E-13	6.654868E-13	6.654868E-13	6.654868E-13	6.654868E-13	
"2041"	6.699808E-13	6.699808E-13	6.699808E-13	6.699808E-13	6.699808E-13	
"2042"	6.619829E-13	6.619829E-13	6.619829E-13	6.619829E-13	6.619829E-13	
"2043"	6.042688E-13	6.006187E-13	5.957520E-13	5.963603E-13	5.908853E-13	
"2044"	5.852497E-13	5.901031E-13	5.791829E-13	5.773629E-13	5.949566E-13	
"2045"	5.950801E-13	5.975135E-13	5.938634E-13	5.975135E-13	5.956884E-13	
"2046"	5.598984E-13	5.641567E-13	5.629400E-13	5.635484E-13	5.611150E-13	
"2047"	5.520453E-13	5.538703E-13	5.538703E-13	5.520453E-13	5.520453E-13	
"2048"	5.626486E-13	5.662887E-13	5.656820E-13	5.681087E-13	5.584018E-13	
"2049"	5.801560E-13	5.752893E-13	5.704225E-13	5.734643E-13	5.758977E-13	
"2050"	5.629308E-13	5.629308E-13	5.623225E-13	5.611057E-13	5.677975E-13	
"2051"	5.753766E-13	5.772015E-13	5.644264E-13	5.784183E-13	5.772015E-13	
"2052"	5.776480E-13	5.812980E-13	5.770396E-13	5.739979E-13	5.794730E-13	

!Result: Mineral_To_Planta
!Unit: ktpd-day
(Periods)	#1	#2	#3	#4	#5
"2017"	60341.53	60341.53	60341.53	60341.53	60341.53	
"2018"	63633.36	63633.36	63633.36	63633.36	63633.36	
"2019"	63038.61	63038.61	63038.61	63038.61	63038.61	
"2020"	61287.60	61287.60	61287.60	61287.60	61287.60	
"2021"	58292.78	58292.78	58292.78	58292.78	58292.78	
"2022"	51290.24	51290.24	51290.24	51290.24	51290.24	
"2023"	57223.09	57223.09	57223.09	57223.09	57223.09	
"2024"	69985.33	69985.33	69985.33	69985.33	69985.33	
"2025"	68614.33	68614.33	68614.33	68614.33	68614.33	
"2026"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2027"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2028"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2029"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2030"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2031"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2032"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2033"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2034"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2035"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2036"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2037"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2038"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2039"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2040"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2041"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2042"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2043"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2044"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2045"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2046"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2047"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2048"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2049"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2050"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2051"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2052"	69350.00	69350.00	69350.00	69350.00	69350.00	

!Result: Mineral_To_Planta_corr
!Unit: ktpd-day
(Periods)	#1	#2	#3	#4	#5
"2017"	60341.53	60341.53	60341.53	60341.53	60341.53	
"2018"	63633.36	63633.36	63633.36	63633.36	63633.36	
"2019"	63038.61	63038.61	63038.61	63038.61	63038.61	
"2020"	61287.60	61287.60	61287.60	61287.60	61287.60	
"2021"	58292.78	58292.78	58292.78	58292.78	58292.78	
"2022"	51290.24	51290.24	51290.24	51290.24	51290.24	
"2023"	57223.09	57223.09	57223.09	57223.09	57223.09	
"2024"	69985.33	69985.33	69985.33	69985.33	69985.33	
"2025"	68614.33	68614.33	68614.33	68614.33	68614.33	
"2026"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2027"	57784.58	57784.58	57784.58	57784.58	57784.58	
"2028"	61984.77	64710.26	68202.16	69540.00	69540.00	
"2029"	66924.53	67606.45	67773.71	69350.00	69350.00	
"2030"	68045.17	68146.11	68155.27	68661.93	69350.00	
"2031"	66820.34	66762.65	66674.77	66666.30	68222.42	
"2032"	64386.21	64309.69	64253.20	64192.02	64228.54	
"2033"	64353.68	64325.71	64278.52	64229.27	64200.67	
"2034"	69337.39	69304.80	69277.20	69257.72	69246.30	
"2035"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2036"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2037"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2038"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2039"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2040"	69540.00	69540.00	69540.00	69540.00	69540.00	
"2041"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2042"	69350.00	69350.00	69350.00	69350.00	69350.00	
"2043"	68775.05	68691.25	68509.16	68355.72	68235.15	
"2044"	68223.45	68217.73	68202.77	68190.77	68180.98	
"2045"	68495.95	68497.66	68495.59	68495.57	68495.37	
"2046"	67597.59	67601.03	67603.63	67606.54	67608.45	
"2047"	67265.36	67269.52	67273.30	67277.15	67279.88	
"2048"	67724.23	67728.77	67733.19	67737.55	67740.56	
"2049"	67850.75	67855.95	67861.09	67866.06	67869.12	
"2050"	67497.06	67501.36	67505.65	67509.84	67512.95	
"2051"	68335.31	68339.63	68343.93	68348.16	68351.00	
"2052"	68115.88	68120.00	68124.19	68128.29	68131.23	

!Result: Piscina_DrenTM_a_Recirculacion
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	163.1120	163.1120	163.1120	163.1120	163.1120	
"2018"	187.4648	187.4648	187.4648	187.4648	187.4648	
"2019"	156.0456	156.0456	156.0456	156.0456	156.0456	
"2020"	162.6284	162.6284	162.6284	162.6284	162.6284	
"2021"	156.9090	156.9090	156.9090	156.9090	156.9090	
"2022"	161.9303	161.9303	161.9303	161.9303	161.9303	
"2023"	167.4338	167.4338	167.4338	167.4338	167.4338	
"2024"	198.2255	198.2255	198.2255	198.2255	198.2255	
"2025"	227.0344	227.0344	227.0344	227.0344	227.0344	
"2026"	230.3307	230.3307	230.3307	230.3307	230.3307	
"2027"	224.2995	224.2995	224.2995	224.2995	224.2995	
"2028"	192.6662	201.3452	204.5383	205.7233	205.7233	
"2029"	235.1139	238.0886	239.6127	241.8994	241.8994	
"2030"	252.4976	253.1169	253.5566	254.6415	255.3975	
"2031"	257.2988	257.5946	257.8691	258.2850	260.1364	
"2032"	257.0002	257.2271	257.4510	257.7004	258.2414	
"2033"	258.8203	258.9504	259.0065	259.0969	259.2491	
"2034"	267.6844	267.8703	268.0386	268.2143	268.3557	
"2035"	264.5439	264.8062	265.0759	265.3374	265.5211	
"2036"	275.7179	275.9610	276.2115	276.4531	276.6212	
"2037"	281.7512	281.9829	282.2227	282.4547	282.6164	
"2038"	286.2049	286.4348	286.6728	286.9032	287.0639	
"2039"	290.1944	290.4205	290.6542	290.8802	291.0376	
"2040"	295.0202	295.2396	295.4652	295.6816	295.8310	
"2041"	298.8250	298.9084	298.9860	299.0530	299.0955	
"2042"	299.7711	299.7762	299.7807	299.7844	299.7867	
"2043"	299.5724	299.4991	299.3388	299.2030	299.0961	
"2044"	299.2556	299.2285	299.1674	299.1170	299.0770	
"2045"	299.2264	299.2218	299.2057	299.1942	299.1848	
"2046"	297.7873	297.7902	297.7894	297.7901	297.7902	
"2047"	297.2513	297.2562	297.2598	297.2639	297.2667	
"2048"	297.5781	297.5833	297.5879	297.5927	297.5959	
"2049"	297.5836	297.5898	297.5957	297.6015	297.6051	
"2050"	297.5426	297.5481	297.5535	297.5589	297.5627	
"2051"	298.3587	298.3634	298.3680	298.3726	298.3757	
"2052"	297.8105	297.6531	297.4316	297.1570	296.9348	

!Result: DrenTQ_a_TK079
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	284.8304	284.8304	284.8304	284.8304	284.8304	
"2018"	285.5874	285.5874	285.5874	285.5874	285.5874	
"2019"	206.5767	206.5767	206.5767	206.5767	206.5767	
"2020"	147.9812	147.9812	147.9812	147.9812	147.9812	
"2021"	128.4630	128.4630	128.4630	128.4630	128.4630	
"2022"	111.7748	111.7748	111.7748	111.7748	111.7748	
"2023"	108.6023	108.6023	108.6023	108.6023	108.6023	
"2024"	115.9749	115.9749	115.9749	115.9749	115.9749	
"2025"	149.5321	149.5321	149.5321	149.5321	149.5321	
"2026"	84.35665	84.35665	84.35665	84.35665	84.35665	
"2027"	64.11678	64.11678	64.11678	64.11678	64.11678	
"2028"	57.23363	57.23363	57.23363	57.23363	57.23363	
"2029"	49.78591	49.78591	49.78591	49.78591	49.78591	
"2030"	45.79894	45.79894	45.79894	45.79894	45.79894	
"2031"	43.32533	43.32533	43.32533	43.32533	43.32533	
"2032"	41.45021	41.45021	41.45021	41.45021	41.45021	
"2033"	39.40107	39.40107	39.40107	39.40107	39.40107	
"2034"	41.88189	41.88189	41.88189	41.88189	41.88189	
"2035"	21.10365	21.10365	21.10365	21.10365	21.10365	
"2036"	27.30273	27.30273	27.30273	27.30273	27.30273	
"2037"	32.44672	32.44672	32.44672	32.44672	32.44672	
"2038"	33.33111	33.33111	33.33111	33.33111	33.33111	
"2039"	33.58404	33.58404	33.58404	33.58404	33.58404	
"2040"	34.27810	34.27810	34.27810	34.27810	34.27810	
"2041"	33.80621	33.80621	33.80621	33.80621	33.80621	
"2042"	31.73098	31.73098	31.73098	31.73098	31.73098	
"2043"	31.03010	31.03010	31.03010	31.03010	31.03010	
"2044"	30.01413	30.01413	30.01413	30.01413	30.01413	
"2045"	30.64988	30.64988	30.64988	30.64988	30.64988	
"2046"	30.67744	30.67744	30.67744	30.67744	30.67744	
"2047"	31.12559	31.12559	31.12559	31.12559	31.12559	
"2048"	31.61989	31.61989	31.61989	31.61989	31.61989	
"2049"	30.98141	30.98141	30.98141	30.98141	30.98141	
"2050"	32.64994	32.64994	32.64994	32.64994	32.64994	
"2051"	33.71085	33.71085	33.71085	33.71085	33.71085	
"2052"	32.55350	32.55350	32.55350	32.55350	32.55350	

!Result: Oferta_Est_Dilucion
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	289.9801	289.9801	289.9801	289.9801	289.9801	
"2018"	380.7311	380.7311	380.7311	380.7311	380.7311	
"2019"	344.1938	344.1938	344.1938	344.1938	344.1938	
"2020"	356.2141	356.2141	356.2141	356.2141	356.2141	
"2021"	318.2397	318.2397	318.2397	318.2397	318.2397	
"2022"	363.6155	363.6155	363.6155	363.6155	363.6155	
"2023"	356.6881	356.6881	356.6881	356.6881	356.6881	
"2024"	495.5127	495.5127	495.5127	495.5127	495.5127	
"2025"	725.7097	725.7097	725.7097	725.7097	725.7097	
"2026"	781.8679	781.8679	781.8679	781.8679	781.8679	
"2027"	618.8936	618.8936	618.8936	618.8936	618.8936	
"2028"	627.2731	699.5482	742.9247	756.0549	756.0549	
"2029"	684.4003	688.6721	688.2122	704.0478	704.0478	
"2030"	703.3058	704.3451	704.4401	709.6494	716.6511	
"2031"	688.2379	687.5072	686.7397	686.5664	702.6260	
"2032"	648.4982	646.6950	645.4855	643.7811	645.4273	
"2033"	621.3399	620.8152	619.4866	618.4314	617.9176	
"2034"	684.7427	684.3282	684.0410	683.8460	683.7372	
"2035"	693.4023	693.4023	693.4023	693.4023	693.4023	
"2036"	693.4312	693.4312	693.4313	693.4313	693.4313	
"2037"	693.4312	693.4312	693.4312	693.4312	693.4312	
"2038"	693.4312	693.4312	693.4312	693.4313	693.4313	
"2039"	693.4313	693.4313	693.4313	693.4312	693.4312	
"2040"	693.4312	693.4312	693.4312	693.4312	693.4312	
"2041"	693.4312	693.4312	693.4312	693.4313	693.4313	
"2042"	693.4312	693.4312	693.4312	693.4312	693.4312	
"2043"	687.6822	686.8444	684.9708	683.4894	682.1913	
"2044"	679.5139	679.3742	678.9294	678.8127	678.7775	
"2045"	684.8916	684.9086	684.8880	684.8878	684.8857	
"2046"	670.4688	670.6190	670.7248	670.8331	670.9043	
"2047"	662.7342	662.9845	663.2109	663.4251	663.5449	
"2048"	671.4150	671.6428	671.8618	672.0626	672.1732	
"2049"	676.3271	676.3470	676.3666	676.3856	676.4869	
"2050"	667.9725	668.0327	668.0928	668.1514	668.1946	
"2051"	683.2283	683.2911	683.3539	683.4138	683.4422	
"2052"	693.5816	700.4929	707.3959	714.1268	718.7872	

!Result: Evap_P_Arenas_Muro_dem
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	21.05889	21.05889	21.05889	21.05889	21.05889	
"2018"	21.32482	21.32482	21.32482	21.32482	21.32482	
"2019"	23.00929	23.00929	23.00929	23.00929	23.00929	
"2020"	23.04070	23.04070	23.04070	23.04070	23.04070	
"2021"	29.14115	29.14115	29.14115	29.14115	29.14115	
"2022"	32.87745	32.87745	32.87745	32.87745	32.87745	
"2023"	38.18143	38.18143	38.18143	38.18143	38.18143	
"2024"	37.18927	37.18927	37.18927	37.18927	37.18927	
"2025"	26.42691	26.42691	26.42691	26.42691	26.42691	
"2026"	25.09626	25.09626	25.09626	25.09626	25.09626	
"2027"	30.21305	30.21305	30.21305	30.21305	30.21305	
"2028"	31.60864	31.60864	31.60864	31.60864	31.60864	
"2029"	32.40171	32.40171	32.40171	32.40171	32.40171	
"2030"	33.72244	33.72244	33.72244	33.72244	33.72244	
"2031"	36.62815	36.62815	36.62815	36.62815	36.62815	
"2032"	37.36691	37.36691	37.36691	37.36691	37.36691	
"2033"	38.65802	38.65802	38.65802	38.65802	38.65802	
"2034"	40.10223	40.10223	40.10223	40.10223	40.10223	
"2035"	42.20751	42.20751	42.20751	42.20751	42.20751	
"2036"	42.22408	42.22408	42.22408	42.22408	42.22408	
"2037"	41.00444	41.00444	41.00444	41.00444	41.00444	
"2038"	42.47160	42.47160	42.47160	42.47160	42.47160	
"2039"	42.59948	42.59948	42.59948	42.59948	42.59948	
"2040"	42.00164	42.00164	42.00164	42.00164	42.00164	
"2041"	41.71205	41.71205	41.71205	41.71205	41.71205	
"2042"	41.45319	41.45319	41.45319	41.45319	41.45319	
"2043"	41.38767	41.38767	41.38767	41.38767	41.38767	
"2044"	40.87682	40.87682	40.87682	40.87682	40.87682	
"2045"	42.08517	42.08517	42.08517	42.08517	42.08517	
"2046"	41.90358	41.90358	41.90358	41.90358	41.90358	
"2047"	41.90269	41.90269	41.90269	41.90269	41.90269	
"2048"	41.76554	41.76554	41.76554	41.76554	41.76554	
"2049"	42.37580	42.37580	42.37580	42.37580	42.37580	
"2050"	41.70878	41.70878	41.70878	41.70878	41.70878	
"2051"	41.94741	41.94741	41.94741	41.94741	41.94741	
"2052"	42.20168	42.20168	42.20168	42.20168	42.20168	

!Result: Mauro_Area_Total_Losses_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	268.9333	268.9333	268.9333	268.9333	268.9333	
"2018"	260.4368	260.4368	260.4368	260.4368	260.4368	
"2019"	266.8774	266.8774	266.8774	266.8774	266.8774	
"2020"	276.8838	276.8838	276.8838	276.8838	276.8838	
"2021"	312.8472	312.8472	312.8472	312.8472	312.8472	
"2022"	361.2478	361.2478	361.2478	361.2478	361.2478	
"2023"	399.2536	399.2536	399.2536	399.2536	399.2536	
"2024"	396.5505	396.5505	396.5505	396.5505	396.5505	
"2025"	376.1566	376.1566	376.1566	376.1566	376.1566	
"2026"	415.7159	415.7159	415.7159	415.7159	415.7159	
"2027"	402.9694	402.9694	402.9694	402.9694	402.9694	
"2028"	432.5975	435.1557	436.6250	438.9601	440.9804	
"2029"	447.2216	447.9699	448.7042	449.9569	451.6046	
"2030"	461.9643	462.6473	463.3363	464.0968	465.5031	
"2031"	483.4359	484.0515	484.6854	485.3102	486.0271	
"2032"	489.2253	489.7980	490.3888	490.9601	491.3579	
"2033"	501.6799	502.2203	502.7796	503.3215	503.7004	
"2034"	522.3669	522.9510	523.5602	524.1548	524.5728	
"2035"	544.5059	545.1110	545.6603	546.2043	546.5716	
"2036"	552.6023	553.1577	553.5792	554.0221	554.3081	
"2037"	550.5197	551.0098	551.3632	551.7408	551.9819	
"2038"	577.1875	577.6423	577.9647	578.3121	578.5334	
"2039"	587.2117	587.6304	587.9523	588.2886	588.5060	
"2040"	588.4235	588.6970	588.8411	588.9819	589.0504	
"2041"	586.8743	586.7687	586.5576	586.3815	586.2465	
"2042"	582.4119	582.3302	582.1602	582.0188	581.9091	
"2043"	580.7507	580.7286	580.6835	580.6486	580.6226	
"2044"	575.0379	575.0370	575.0334	575.0312	575.0294	
"2045"	588.5637	588.5651	588.5653	588.5660	588.5665	
"2046"	586.2345	586.2364	586.2380	586.2396	586.2408	
"2047"	586.2870	586.2891	586.2911	586.2930	586.2943	
"2048"	584.9198	584.9219	584.9241	584.9261	584.9274	
"2049"	591.6269	591.6287	591.6306	591.6324	591.6338	
"2050"	584.2672	584.2689	584.2705	584.2721	584.2732	
"2051"	587.1771	587.1789	587.1807	587.1824	587.1837	
"2052"	589.8168	589.8232	589.8338	589.8477	589.8586	

!Result: CubetaTM_Infil_a_Acuifero_C5
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	109.4038	109.4038	109.4038	109.4038	109.4038	
"2018"	116.4228	116.4228	116.4228	116.4228	116.4228	
"2019"	122.4159	122.4159	122.4159	122.4159	122.4159	
"2020"	128.2854	128.2854	128.2854	128.2854	128.2854	
"2021"	134.1221	134.1221	134.1221	134.1221	134.1221	
"2022"	138.8825	138.8825	138.8825	138.8825	138.8825	
"2023"	142.4986	142.4986	142.4986	142.4986	142.4986	
"2024"	145.6937	145.6937	145.6937	145.6937	145.6937	
"2025"	148.1773	148.1773	148.1773	148.1773	148.1773	
"2026"	156.7911	156.7911	156.7911	156.7911	156.7911	
"2027"	143.7815	143.7815	143.7815	143.7815	143.7815	
"2028"	160.9385	168.5370	168.7990	168.8879	168.8879	
"2029"	174.3868	174.6859	175.0093	175.2475	175.2475	
"2030"	180.5623	180.8701	181.1911	181.4873	181.5370	
"2031"	186.5685	186.8611	187.1647	187.4569	187.6279	
"2032"	192.1196	192.3947	192.6780	192.9511	193.1380	
"2033"	195.7706	195.9323	195.9962	196.1051	196.2166	
"2034"	202.5525	202.8189	203.0956	203.3644	203.5524	
"2035"	223.0431	223.3018	223.5679	223.8239	224.0013	
"2036"	228.1329	228.3653	228.6059	228.8389	229.0014	
"2037"	232.9957	233.2259	233.4641	233.6945	233.8552	
